MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,Lipinski_Pass
1.62965189064542,-1.0596548314528513,1.491574788478132,1.8557756433057067,2.0388061492455436,2.4772330712068475,0.0
1.6999469128719171,-0.33425881757063824,1.491574788478132,1.2499724151821745,1.5765419651748,2.7880719898837394,0.0
1.3612463787247937,-0.4686876467777516,1.491574788478132,1.2499724151821745,1.5765419651748,2.7880719898837394,0.0
1.6405745024559697,-0.09158948142819319,1.491574788478132,1.2499724151821745,1.5765419651748,2.4772330712068475,0.0
0.308035775173205,0.6905729688770849,-0.0024823075285490014,0.03836595893511018,0.2736723749516036,0.612199559145497,1.0
1.9532280425316304,1.1694842200299973,1.491574788478132,1.2499724151821745,2.039906778255236,2.1663941525299557,0.0
2.052995198722776,1.146783115606415,1.491574788478132,1.2499724151821745,1.7859366342687504,2.4772330712068475,0.0
2.3812112203480136,0.6509280883204792,1.491574788478132,0.6441691870586423,2.4848360554233273,2.4772330712068475,0.0
2.3916957328698984,1.2812119448135295,1.491574788478132,1.2499724151821745,1.7859366342687504,2.4772330712068475,0.0
-1.0839450601396114,0.3934756835744839,-0.0024823075285490014,-0.567437269188422,-0.059543057732724516,-0.941995034238962,1.0
1.6198145702545197,-0.31393722650230044,0.7445462404747916,1.8557756433057067,1.707791974580601,2.7880719898837394,0.0
1.4406917020031529,-0.40904938389146395,0.7445462404747916,1.8557756433057067,1.707791974580601,2.7880719898837394,0.0
1.62965189064542,-1.0596548314528513,1.491574788478132,1.8557756433057067,2.0388061492455436,2.4772330712068475,0.0
1.8790697811232826,-0.23914666018147535,1.491574788478132,1.2499724151821745,1.5765419651748,2.7880719898837394,0.0
1.4505290223940532,-1.1547669888420142,1.491574788478132,1.8557756433057067,2.0388061492455436,2.4772330712068475,0.0
1.6999469128719171,-0.33425881757063824,1.491574788478132,1.2499724151821745,1.5765419651748,2.7880719898837394,0.0
1.5501966105650506,0.8597508982892116,-0.0024823075285490014,1.2499724151821745,0.9070843700294913,2.7880719898837394,0.0
1.3710737423136838,0.764638740900048,-0.0024823075285490014,1.2499724151821745,0.9070843700294913,2.7880719898837394,0.0
1.560033930955951,0.11403329333865926,0.7445462404747916,1.2499724151821745,1.2380985446944346,2.4772330712068475,0.0
1.8094518214338147,0.9345414646100361,0.7445462404747916,0.6441691870586423,0.7758343606236909,2.7880719898837394,0.0
1.3809110627045842,0.01892113594949514,0.7445462404747916,1.2499724151821745,1.2380985446944346,2.4772330712068475,0.0
1.6303289531824479,0.8394293072208726,0.7445462404747916,0.6441691870586423,0.7758343606236909,2.7880719898837394,0.0
1.3612662923288246,1.8168075802048451,-0.0024823075285490014,-0.567437269188422,-0.27884338791390473,2.1663941525299557,0.0
1.0515997928576875,0.6141960603194311,-0.0024823075285490014,0.6441691870586423,0.9081849990391841,2.1663941525299557,0.0
1.0324030785726037,0.7220946831519981,-0.0024823075285490014,0.03836595893511018,-0.18969243812883282,2.1663941525299557,0.0
1.201499447194781,0.688726794722155,-0.0024823075285490014,0.6441691870586423,0.22909690005906752,2.4772330712068475,0.0
1.0417624724667836,0.4914596674268728,-0.0024823075285490014,0.6441691870586423,0.22909690005906752,1.855555233853064,0.0
0.3726056362410269,2.0654256997353957,-0.7495108555318896,0.6441691870586423,-0.7391814712176867,-0.009478278208286665,0.0
0.7365864907044493,1.8629619340780894,-0.7495108555318896,1.2499724151821745,-0.6035289457731174,-0.009478278208286665,0.0
0.8279501059948627,2.5760911463531024,-0.7495108555318896,1.8557756433057067,-0.7391814712176867,0.3013606404686051,0.0
0.8279501059948627,2.5760911463531024,-0.7495108555318896,1.8557756433057067,-0.7391814712176867,0.3013606404686051,0.0
0.23917453243688258,1.4579113244864812,-0.7495108555318896,1.8557756433057067,-0.3845037728443605,-0.009478278208286665,0.0
-0.13034230394692703,1.2983061499517685,-0.7495108555318896,0.6441691870586423,-0.37762484153378356,-0.009478278208286665,0.0
0.8896524080823401,2.4417033432383186,-0.7495108555318896,0.6441691870586423,-0.37762484153378356,-0.009478278208286665,0.0
0.21261974146265186,1.7450802954447908,-0.7495108555318896,0.6441691870586423,-0.37762484153378356,-0.009478278208286665,0.0
-0.9773176673600742,-0.12133339836873071,-0.0024823075285490014,-0.567437269188422,-0.5443701365021595,-0.009478278208286665,1.0
0.3537872804325177,-1.086280765376175,0.7445462404747916,1.8557756433057067,2.0195451415759296,0.3013606404686051,1.0
-0.6618563091161581,1.213860776568867,-0.7495108555318896,0.03836595893511018,-1.0938591695910136,-0.009478278208286665,0.0
-0.3836533040126872,-0.06779434787576487,-0.0024823075285490014,0.6441691870586423,-0.036429848529187625,0.3013606404686051,1.0
-0.015042536612250343,-0.02288445213658289,-0.0024823075285490014,1.2499724151821745,0.8338925408849562,0.3013606404686051,1.0
0.2642855871189251,0.5094974726887427,-0.0024823075285490014,1.2499724151821745,0.833892540884957,0.612199559145497,1.0
-0.33965419590802925,0.6637829305844362,-0.0024823075285490014,0.03836595893511018,-0.29039999251567333,-0.009478278208286665,1.0
-0.3396541959080298,0.6637829305844362,-0.0024823075285490014,0.03836595893511018,-0.29039999251567333,-0.009478278208286665,1.0
0.7475987137331325,2.326625154247694,-0.7495108555318896,1.2499724151821745,-0.48521132723120103,0.9230384778223887,0.0
-0.3246492952712977,-0.3235236567438259,-0.0024823075285490014,0.6441691870586423,-0.03642984852918723,0.3013606404686051,1.0
0.025979487689898745,1.221929241394116,-0.0024823075285490014,0.03836595893511018,0.11022896701230424,0.612199559145497,0.0
-0.055526893605583445,0.5293267506491002,-0.0024823075285490014,0.03836595893511018,0.11022896701230424,-0.32031719688517846,1.0
-0.5835261476634891,-0.9638042044017177,-0.0024823075285490014,2.461578871429239,1.532791962039534,0.3013606404686051,1.0
-0.7821344774583758,0.38372514896363363,-0.0024823075285490014,1.2499724151821745,-0.39165786140735986,-0.32031719688517846,1.0
0.014429597352399003,-0.22418581184448988,-0.0024823075285490014,1.8557756433057067,1.551227497951878,0.3013606404686051,1.0
-0.24993345295010488,0.5451217961968335,-0.0024823075285490014,0.03836595893511018,0.11022896701230424,-0.32031719688517846,1.0
-0.11368457417568927,0.9802035053753012,-0.0024823075285490014,0.03836595893511018,0.11022896701230424,-0.32031719688517846,1.0
-0.42292293116017987,1.1776894384963525,-0.7495108555318896,0.03836595893511018,-0.8398890256045276,0.3013606404686051,0.0
-0.5597891316595291,0.7132193718442232,-0.7495108555318896,-0.567437269188422,-1.0938591695910136,-0.6311561155620702,1.0
-1.0119175543624919,-1.3571487023146593,-0.7495108555318896,0.03836595893511018,0.7152997650906173,-0.32031719688517846,1.0
0.2309701275764524,1.1526771975380796,-1.4965394035352302,0.6441691870586423,0.7095214627897336,-0.6311561155620702,1.0
1.2849573616852183,1.9262788699101279,-1.4965394035352302,0.6441691870586423,-0.21720816337113863,-0.009478278208286665,0.0
-1.5060636815691115,-1.474784184393967,-0.0024823075285490014,0.6441691870586423,0.4767384272398223,-1.2528339529158539,1.0
-0.6996821999714637,0.5577851833632405,-1.4965394035352302,-0.567437269188422,-0.4775069241633553,-0.941995034238962,1.0
-1.1814918494813937,-0.6652573305033957,-1.4965394035352302,0.6441691870586423,0.5317698777244346,-0.941995034238962,1.0
-1.0418277876158053,-0.4543695405539645,-1.4965394035352302,0.6441691870586423,0.5317698777244354,-0.941995034238962,1.0
-1.2075786707609142,-1.073275494107002,-1.4965394035352302,0.03836595893511018,0.26376671386437306,-0.941995034238962,1.0
0.000888346611883077,0.11224182064017098,-0.0024823075285490014,-0.567437269188422,-0.08155563792656938,-0.941995034238962,1.0
-1.3109601460835343,-0.5906718946442296,-0.7495108555318896,-0.567437269188422,-0.16850532969225718,-0.6311561155620702,1.0
-1.2716506917279817,-0.6483819311909259,-1.4965394035352302,0.6441691870586423,0.7095214627897336,-0.6311561155620702,1.0
-0.7235386975996053,0.31778254322236116,-0.7495108555318896,0.03836595893511018,-0.6288434129960392,-1.2528339529158539,1.0
-0.34512048021431085,0.12552059919155542,-0.7495108555318896,0.6441691870586423,0.5730434655878948,-0.6311561155620702,1.0
-0.702032005247023,0.5838504273580284,-0.0024823075285490014,0.03836595893511018,-0.18281350681825628,-0.6311561155620702,1.0
-0.21959507721014274,0.4427753711931672,-0.0024823075285490014,0.6441691870586423,-0.07467670661599322,-0.32031719688517846,1.0
-1.3501899460229658,0.4758560769766884,-0.7495108555318896,0.03836595893511018,-0.7870588331392997,-0.941995034238962,1.0
-0.7523735962352885,-0.09541858337915958,-1.4965394035352302,2.461578871429239,0.2183657672145677,-0.6311561155620702,1.0
-0.7374583068166934,0.8727288188301616,-1.4965394035352302,0.6441691870586423,-1.309857612743117,-0.6311561155620702,1.0
-1.0112305350234507,0.5160889981900484,-0.7495108555318896,1.2499724151821745,-0.5955493854528485,-0.32031719688517846,1.0
-2.2272248947196527,-0.9728983215352609,-1.4965394035352302,0.03836595893511018,-1.4394566786343792,-0.941995034238962,1.0
-0.04543069636228672,0.06444642307365533,0.7445462404747916,0.03836595893511018,0.34851514761067603,0.612199559145497,1.0
-0.38413123050941067,-0.06998240613345987,0.7445462404747916,0.03836595893511018,0.3485151476106764,0.612199559145497,1.0
-0.8031234161061747,-0.771665338647908,0.7445462404747916,0.03836595893511018,0.3485151476106764,-0.009478278208286665,1.0
-0.3046859072310526,0.12899414167564593,0.7445462404747916,-0.567437269188422,0.50342868072486,0.9230384778223887,1.0
0.45300681251283315,0.965105903397209,0.7445462404747916,-0.567437269188422,0.5034286807248597,1.5447163151761722,1.0
0.1143062783657103,0.8306770741900937,0.7445462404747916,-0.567437269188422,0.50342868072486,1.5447163151761722,1.0
-1.6402315887223728,-1.2256395633451567,1.491574788478132,-0.567437269188422,0.19195067098195434,-0.009478278208286665,1.0
-0.882538868978486,-0.3895278016235946,1.491574788478132,-0.567437269188422,0.19195067098195434,0.612199559145497,1.0
-1.2212394031256093,-0.5239566308307098,1.491574788478132,-0.567437269188422,0.19195067098195434,0.612199559145497,1.0
-1.3809763778536064,-1.0922158734001712,0.7445462404747916,-0.567437269188422,-0.12420501205214388,-0.009478278208286665,1.0
-0.2547027611153295,-1.4983741874847374,1.491574788478132,0.03836595893511018,0.8952526081753003,0.612199559145497,1.0
0.16428942448143335,-0.79669125497029,1.491574788478132,0.03836595893511018,0.8952526081753003,1.2338773964992804,1.0
0.3137908067379241,-1.4237750762614607,2.238603336481473,0.6441691870586423,1.6112117789801064,1.855555233853064,1.0
0.3231502006321033,-1.6044266361623742,2.238603336481473,0.6441691870586423,1.9215891597133201,1.5447163151761722,1.0
0.6622888340678896,-0.8635637854710827,2.238603336481473,0.6441691870586423,1.451895729827154,1.2338773964992804,0.0
0.5029899586285562,-0.6622624257631764,1.491574788478132,0.03836595893511018,0.8952526081753003,1.2338773964992804,1.0
0.02462536261584534,-1.0634292319473764,1.491574788478132,0.03836595893511018,0.8952526081753003,0.9230384778223887,1.0
0.40307345040718545,-1.5353660474038877,2.238603336481473,0.6441691870586423,1.6844036081246407,1.2338773964992804,1.0
0.6627269333565543,0.1039682253532636,1.491574788478132,-0.567437269188422,1.0501661412894838,2.1663941525299557,0.0
0.5628104251351831,-0.7691353962874491,2.238603336481473,0.03836595893511018,1.8393171412388245,2.1663941525299557,1.0
0.8318631291867912,-0.34882308034842,1.491574788478132,1.2499724151821745,1.6114869362325293,1.5447163151761722,0.0
1.0706471551125438,-1.087497872782018,2.238603336481473,1.8557756433057067,2.40063793618187,1.5447163151761722,0.0
1.2303841298405414,-0.3212672216655787,2.238603336481473,1.2499724151821745,2.5555514692960535,2.4772330712068475,0.0
0.16428942448143335,-0.79669125497029,1.491574788478132,0.03836595893511018,0.8952526081753003,1.2338773964992804,1.0
0.40307345040718545,-1.5353660474038877,2.238603336481473,0.6441691870586423,1.6844036081246407,1.2338773964992804,1.0
0.8318631291867912,-0.34882308034842,1.491574788478132,1.2499724151821745,1.6114869362325293,1.5447163151761722,0.0
1.0706471551125438,-1.087497872782018,2.238603336481473,1.8557756433057067,2.40063793618187,1.5447163151761722,0.0
0.16428942448143335,-0.79669125497029,1.491574788478132,0.03836595893511018,0.8952526081753003,1.2338773964992804,1.0
0.40307345040718545,-1.5353660474038877,2.238603336481473,0.6441691870586423,1.6844036081246407,1.2338773964992804,1.0
0.6627269333565543,0.1039682253532636,1.491574788478132,-0.567437269188422,1.0501661412894838,2.1663941525299557,0.0
0.5628104251351831,-0.7691353962874491,2.238603336481473,0.03836595893511018,1.8393171412388245,2.1663941525299557,1.0
0.8318631291867912,-0.34882308034842,1.491574788478132,1.2499724151821745,1.6114869362325293,1.5447163151761722,0.0
1.0706471551125438,-1.087497872782018,2.238603336481473,1.8557756433057067,2.40063793618187,1.5447163151761722,0.0
1.2303841298405414,-0.3212672216655787,2.238603336481473,1.2499724151821745,2.5555514692960535,2.4772330712068475,0.0
-1.0416386083775186,-1.3019959588566439,0.7445462404747916,0.03836595893511018,0.270095330670104,0.9230384778223887,1.0
-0.42360995049921973,-0.732622174112169,0.7445462404747916,0.03836595893511018,0.27009533067010316,1.2338773964992804,1.0
-0.7020917460591126,-0.5032863179775505,0.7445462404747916,0.03836595893511018,0.270095330670104,1.2338773964992804,1.0
